0.414894,0.329198,0.355758,0.378713,0.000000,0.421465,0.540819,0.000000,0.007018,0.000000,0.103031,0.022556,0.000000,0.003096,0.081116,0.035619,0.000000,0.000000,0.470413,0.141818,0.463956,0.340203,0.049628,0.519629,0.371622,0.442123,0.000000,0.462975,0.000000,0.551724,0.342322,0.748466,0.444444,0.009804,0.734531,0.742515,0.000000,0.000000
0.414894,0.296756,0.347777,0.375000,0.000000,0.426071,0.545607,0.000000,0.007018,0.000085,0.098771,0.022556,0.000000,0.003336,0.079808,0.035586,0.000000,0.000000,0.468958,0.147330,0.463178,0.344740,0.054558,0.513919,0.378378,0.423490,0.000000,0.462273,0.000000,0.563218,0.346824,0.736196,0.444444,0.000000,0.732535,0.740519,0.000000,0.000000
0.414894,0.284351,0.344356,0.373762,0.000000,0.426532,0.546086,0.000000,0.006140,0.000000,0.098713,0.022556,0.000000,0.002950,0.078064,0.040356,0.000000,0.000000,0.465681,0.146980,0.460244,0.339827,0.050798,0.478230,0.391892,0.397516,0.000000,0.459525,0.000000,0.574713,0.342200,0.742331,0.444444,0.009804,0.726547,0.734531,0.000000,0.000000
0.414894,0.365458,0.367161,0.382426,0.000000,0.427913,0.547522,0.000000,0.007018,0.000000,0.099030,0.022556,0.000000,0.003846,0.075883,0.034588,0.000000,0.000000,0.473071,0.137339,0.465912,0.340779,0.056396,0.494647,0.385135,0.411067,0.000000,0.464865,0.000000,0.563218,0.342857,0.736196,0.444444,0.000000,0.722555,0.728543,0.000000,0.000000
0.414894,0.302481,0.356899,0.378713,0.000000,0.397973,0.516399,0.000000,0.007895,0.000000,0.099606,0.015038,0.000000,0.004143,0.088094,0.092060,0.000000,0.000000,0.484590,0.142765,0.477268,0.348300,0.050464,0.528908,0.385135,0.438735,0.000000,0.476148,0.000000,0.586207,0.350353,0.748466,0.666667,0.009804,0.734531,0.742515,0.000000,0.000000
0.425532,0.290076,0.351197,0.376238,0.000000,0.368494,0.485755,0.000000,0.009649,0.000000,0.118893,0.015038,0.000000,0.003748,0.103358,0.041343,0.000000,0.000000,0.482647,0.157792,0.476929,0.353214,0.058234,0.518201,0.391892,0.429701,0.000000,0.476167,0.000000,0.586207,0.355610,0.760736,0.555556,0.009804,0.750499,0.756487,0.000000,0.000000
0.425532,0.293893,0.354618,0.377475,0.000000,0.372639,0.490065,0.000000,0.009649,0.000085,0.136310,0.082707,0.000000,0.002533,0.119494,0.051349,0.000000,0.000000,0.485908,0.142909,0.479384,0.351635,0.051884,0.545325,0.391892,0.444946,0.000000,0.478291,0.000000,0.586207,0.353760,0.760736,0.444444,0.009804,0.750499,0.756487,0.000000,0.000000
0.425532,0.398855,0.381984,0.387376,0.000000,0.360433,0.477137,0.000000,0.010526,0.000000,0.121024,0.037594,0.000000,0.003930,0.117750,0.068510,0.000000,0.000000,0.472475,0.147671,0.467469,0.340378,0.055226,0.596003,0.385135,0.498588,0.000000,0.466950,0.000000,0.563218,0.343149,0.773006,0.444444,0.000000,0.750499,0.758483,0.000000,0.000000
0.436170,0.272901,0.356899,0.378713,0.000000,0.349378,0.465645,0.000000,0.008772,0.000000,0.099548,0.015038,0.000000,0.003364,0.100741,0.035630,0.000000,0.000000,0.511101,0.151011,0.501956,0.366526,0.050881,0.533191,0.385135,0.440429,0.000000,0.500409,0.000000,0.597701,0.368362,0.766871,0.333333,0.019608,0.760479,0.770459,0.000000,0.000000
0.414894,0.405534,0.386545,0.389851,0.000000,0.348918,0.465166,0.000000,0.007895,0.000000,0.094481,0.022556,0.000000,0.003406,0.090711,0.040644,0.000000,0.000000,0.465996,0.143035,0.461841,0.338774,0.052636,0.542470,0.391892,0.455675,0.000000,0.461357,0.000000,0.574713,0.341519,0.779141,0.555556,0.000000,0.766467,0.772455,0.000000,0.000000
0.436170,0.358779,0.378563,0.387376,0.000000,0.346845,0.463012,0.000000,0.007018,0.000000,0.094424,0.015038,0.000000,0.003527,0.083733,0.036507,0.000000,0.000000,0.490670,0.149893,0.484393,0.356473,0.056646,0.583869,0.398649,0.482778,0.000000,0.483728,0.000000,0.574713,0.359065,0.785276,0.555556,0.019608,0.768463,0.776447,0.000000,0.000000
0.436170,0.372137,0.395667,0.394802,0.000000,0.347766,0.463969,0.000000,0.007895,0.000000,0.096410,0.022556,0.000000,0.003146,0.093764,0.036362,0.000000,0.000000,0.495391,0.154781,0.489383,0.361061,0.060322,0.514632,0.425676,0.431395,0.000000,0.488834,0.000000,0.620690,0.363884,0.785276,0.444444,0.000000,0.772455,0.778443,0.000000,0.000000
0.446809,0.295802,0.376283,0.389851,0.000000,0.346845,0.463012,0.000000,0.007018,0.000000,0.111754,0.022556,0.000000,0.002824,0.088966,0.046024,0.000000,0.000000,0.506507,0.160207,0.499541,0.367680,0.065252,0.479657,0.412162,0.396386,0.000000,0.498597,0.000000,0.620690,0.370090,0.785276,0.444444,0.009804,0.772455,0.778443,0.000000,0.000000
0.436170,0.234733,0.346636,0.378713,0.000000,0.387379,0.505147,0.000000,0.007895,0.000000,0.273052,0.015038,0.000000,0.003297,0.088966,0.036684,0.000000,0.000000,0.517065,0.155423,0.508761,0.376981,0.055894,0.537473,0.412162,0.449464,0.000000,0.507580,0.000000,0.597701,0.379143,0.791411,0.333333,0.000000,0.772455,0.780439,0.000000,0.000000
0.446809,0.225191,0.329532,0.372525,0.000000,0.428835,0.548240,0.000000,0.008772,0.000000,0.096813,0.022556,0.000000,0.002877,0.100741,0.038736,0.000000,0.000000,0.496968,0.152860,0.490520,0.362289,0.064584,0.568166,0.405405,0.473744,0.000000,0.489789,0.000000,0.597701,0.364833,0.791411,0.555556,0.009804,0.782435,0.790419,0.000000,0.000000
0.436170,0.364504,0.360319,0.382426,0.000000,0.429065,0.548480,0.000000,0.007895,0.000000,0.103175,0.022556,0.000000,0.003420,0.086350,0.038636,0.000000,0.000000,0.498236,0.161464,0.493115,0.367579,0.069764,0.498216,0.418919,0.409938,0.000000,0.492478,0.000000,0.620690,0.370212,0.803681,0.555556,0.000000,0.790419,0.798403,0.000000,0.000000
0.425532,0.277672,0.342075,0.375000,0.000000,0.430216,0.549677,0.000000,0.007018,0.000000,0.092409,0.022556,0.000000,0.002491,0.091147,0.035797,0.000000,0.000000,0.487853,0.155490,0.483754,0.361462,0.069346,0.495360,0.425676,0.408809,0.000000,0.483339,0.000000,0.609195,0.364274,0.803681,0.444444,0.009804,0.796407,0.804391,0.000000,0.000000
0.425532,0.334924,0.352338,0.378713,0.000000,0.428604,0.548001,0.000000,0.007018,0.000000,0.097216,0.022556,0.000000,0.002522,0.092019,0.040666,0.000000,0.000000,0.484691,0.152254,0.480222,0.357601,0.068845,0.528194,0.425676,0.426877,0.000000,0.479870,0.000000,0.597701,0.360428,0.803681,0.666667,0.000000,0.788423,0.796407,0.000000,0.000000
0.425532,0.373092,0.386545,0.391089,0.000000,0.427453,0.546804,0.000000,0.008772,0.000000,0.093560,0.022556,0.000000,0.003188,0.099433,0.035519,0.000000,0.000000,0.488757,0.151087,0.484313,0.354994,0.071017,0.566024,0.412162,0.466968,0.000000,0.483475,0.000000,0.609195,0.357459,0.785276,0.555556,0.009804,0.774451,0.780439,0.000000,0.000000
0.425532,0.385496,0.393387,0.394802,0.000000,0.424228,0.543452,0.000000,0.007895,0.000000,0.092294,0.015038,0.000000,0.003882,0.089839,0.042419,0.000000,0.000000,0.479910,0.144202,0.475652,0.349453,0.060322,0.499643,0.405405,0.405985,0.000000,0.474764,0.000000,0.632184,0.351789,0.779141,0.555556,0.009804,0.778443,0.784431,0.000000,0.000000
0.414894,0.421756,0.426454,0.409653,0.000000,0.421465,0.540340,0.000000,0.007895,0.000000,0.098972,0.022556,0.000000,0.003054,0.092019,0.036806,0.000000,0.000000,0.473963,0.146118,0.470223,0.348150,0.063832,0.532477,0.412162,0.430830,0.000000,0.469678,0.000000,0.620690,0.350791,0.785276,0.555556,0.009804,0.772455,0.778443,0.000000,0.000000
0.414894,0.305344,0.396807,0.400990,0.000000,0.422386,0.541298,0.000000,0.008772,0.000000,0.131474,0.037594,0.000000,0.003070,0.106847,0.051105,0.000000,0.000000,0.466184,0.150800,0.462978,0.343863,0.072938,0.508208,0.405405,0.416149,0.000000,0.462546,0.000000,0.620690,0.346508,0.766871,0.555556,0.000000,0.768463,0.774451,0.000000,0.000000
0.425532,0.400763,0.419612,0.410891,0.000000,0.419162,0.537946,0.000000,0.009649,0.000000,0.119786,0.037594,0.000000,0.002679,0.121239,0.051848,0.000000,0.000000,0.480734,0.153223,0.476250,0.352587,0.073106,0.510350,0.418919,0.415020,0.000000,0.475622,0.000000,0.620690,0.355172,0.779141,0.555556,0.009804,0.762475,0.768463,0.000000,0.000000
0.414894,0.352099,0.411631,0.409653,0.000000,0.418931,0.537706,0.000000,0.008772,0.000000,0.103693,0.045113,0.000000,0.004344,0.095072,0.035442,0.000000,0.000000,0.452572,0.145216,0.450345,0.332255,0.075612,0.498929,0.398649,0.411632,0.000000,0.450074,0.000000,0.597701,0.335118,0.773006,0.444444,0.000000,0.766467,0.772455,0.000000,0.000000
0.404255,0.333969,0.407070,0.409653,0.000000,0.401658,0.519751,0.000000,0.007895,0.000000,0.092121,0.015038,0.000000,0.003009,0.094200,0.069419,0.000000,0.000000,0.444575,0.138309,0.442981,0.325662,0.078703,0.570307,0.412162,0.470920,0.000000,0.442903,0.000000,0.597701,0.328717,0.779141,0.555556,0.009804,0.768463,0.774451,0.000000,0.000000
0.425532,0.364504,0.415051,0.414604,0.000000,0.381391,0.498683,0.000000,0.007018,0.000000,0.226531,0.022556,0.000000,0.003191,0.085478,0.087423,0.000000,0.000000,0.447325,0.148344,0.445675,0.334286,0.073607,0.483940,0.412162,0.403727,0.000000,0.445650,0.000000,0.609195,0.337162,0.766871,0.666667,0.000000,0.758483,0.766467,0.000000,0.000000
0.404255,0.305344,0.400228,0.410891,0.000000,0.382082,0.499401,0.000000,0.007018,0.000000,0.090077,0.015038,0.000000,0.002430,0.090711,0.034532,0.000000,0.000000,0.446163,0.143084,0.443580,0.332005,0.087560,0.542470,0.398649,0.446640,0.000000,0.443390,0.000000,0.563218,0.334802,0.760736,0.444444,0.009804,0.756487,0.762475,0.000000,0.000000
0.414894,0.326336,0.396807,0.410891,0.000000,0.379318,0.496529,0.000000,0.007895,0.000000,0.094453,0.022556,0.000000,0.002578,0.098997,0.041709,0.000000,0.000000,0.449885,0.149628,0.447531,0.336241,0.082045,0.504640,0.398649,0.406550,0.000000,0.447170,0.000000,0.586207,0.338842,0.754601,0.555556,0.000000,0.750499,0.754491,0.000000,0.000000
0.393617,0.322519,0.391106,0.409653,0.000000,0.377015,0.494135,0.000000,0.007018,0.000000,0.091200,0.015038,0.000000,0.003238,0.085478,0.034510,0.000000,0.000000,0.416390,0.139350,0.417515,0.311171,0.066254,0.516774,0.391892,0.427442,0.000000,0.417472,0.000000,0.597701,0.314115,0.748466,0.666667,0.009804,0.746507,0.744511,0.000000,0.000000
0.393617,0.318702,0.391106,0.409653,0.000000,0.359512,0.475940,0.000000,0.006140,0.000000,0.097936,0.030075,0.000000,0.002841,0.077628,0.068155,0.000000,0.000000,0.424605,0.142133,0.424560,0.316210,0.060573,0.526767,0.391892,0.428571,0.000000,0.424390,0.000000,0.586207,0.319056,0.748466,0.555556,0.000000,0.744511,0.742515,0.000000,0.000000
0.393617,0.278626,0.374002,0.403465,0.000000,0.342699,0.458463,0.000000,0.007018,0.000000,0.095259,0.022556,0.000000,0.003045,0.083733,0.035031,0.000000,0.000000,0.413591,0.135813,0.413583,0.308589,0.058652,0.487509,0.391892,0.395257,0.000000,0.413360,0.000000,0.609195,0.311317,0.736196,0.444444,0.019608,0.736527,0.736527,0.000000,0.000000
0.393617,0.316794,0.374002,0.403465,0.000000,0.345233,0.461096,0.000000,0.007018,0.000000,0.096986,0.022556,0.000000,0.003020,0.079808,0.035397,0.000000,0.000000,0.404269,0.144704,0.406698,0.308188,0.065753,0.518915,0.398649,0.428571,0.000000,0.406852,0.000000,0.574713,0.311146,0.742331,0.666667,0.000000,0.742515,0.740519,0.000000,0.000000
0.393617,0.338740,0.380844,0.405941,0.000000,0.346845,0.462772,0.000000,0.007018,0.000000,0.103319,0.022556,0.000000,0.002690,0.084605,0.040223,0.000000,0.000000,0.421704,0.146168,0.422225,0.317163,0.069596,0.536046,0.391892,0.429136,0.000000,0.421974,0.000000,0.574713,0.319835,0.748466,0.444444,0.009804,0.750499,0.748503,0.000000,0.000000
0.382979,0.278626,0.367161,0.400990,0.000000,0.383924,0.501077,0.000000,0.007018,0.000000,0.250770,0.022556,0.000000,0.003110,0.085914,0.036229,0.000000,0.000000,0.397354,0.145131,0.400072,0.307511,0.065085,0.491792,0.385135,0.402033,0.000000,0.400226,0.000000,0.574713,0.310294,0.742331,0.666667,0.000000,0.740519,0.740519,0.000000,0.000000
0.382979,0.351145,0.387685,0.408416,0.000000,0.418701,0.537228,0.000000,0.007018,0.000000,0.089184,0.022556,0.000000,0.003546,0.083297,0.038104,0.000000,0.000000,0.396282,0.133811,0.397378,0.299463,0.058735,0.490364,0.378378,0.403727,0.000000,0.397186,0.000000,0.563218,0.301996,0.717791,0.666667,0.009804,0.712575,0.710579,0.000000,0.000000
0.382979,0.327290,0.379704,0.404703,0.000000,0.420083,0.538664,0.000000,0.008772,0.000000,0.116389,0.022556,0.000000,0.004565,0.090711,0.039768,0.000000,0.000000,0.392415,0.139906,0.393665,0.296004,0.060657,0.490364,0.364865,0.410503,0.000000,0.393600,0.000000,0.551724,0.298686,0.705521,0.555556,0.000000,0.708583,0.706587,0.000000,0.000000
0.382979,0.287214,0.370582,0.402228,0.000000,0.424689,0.543452,0.000000,0.007895,0.000000,0.153784,0.022556,0.000000,0.004713,0.078064,0.057827,0.000000,0.000000,0.396677,0.139004,0.396779,0.298511,0.059988,0.491792,0.378378,0.406550,0.000000,0.396524,0.000000,0.563218,0.300973,0.699387,0.555556,0.009804,0.696607,0.694611,0.000000,0.000000
0.361702,0.317748,0.372862,0.402228,0.000000,0.423307,0.542016,0.000000,0.012281,0.001274,0.095921,0.082707,0.000000,0.002953,0.148713,0.041498,0.000000,0.000000,0.364822,0.130611,0.368060,0.278480,0.055226,0.516060,0.364865,0.422925,0.000000,0.368170,0.000000,0.528736,0.281163,0.687117,0.555556,0.000000,0.692615,0.692615,0.000000,0.000000
0.372340,0.350191,0.383124,0.405941,0.000000,0.421004,0.539622,0.000000,0.007895,0.001274,0.088148,0.052632,0.000000,0.002835,0.090711,0.034044,0.000000,0.000000,0.375528,0.127716,0.376901,0.282917,0.054140,0.533904,0.364865,0.439300,0.000000,0.376803,0.000000,0.551724,0.285471,0.687117,0.555556,0.009804,0.686627,0.686627,0.000000,0.000000
0.361702,0.283397,0.369441,0.400990,0.000000,0.418010,0.536509,0.000000,0.011404,0.000000,0.093215,0.037594,0.000000,0.003672,0.125600,0.041565,0.000000,0.000000,0.368193,0.130185,0.370395,0.279031,0.055226,0.468951,0.358108,0.376623,0.000000,0.370333,0.000000,0.540230,0.281528,0.680982,0.666667,0.000000,0.686627,0.686627,0.000000,0.000000
0.372340,0.305344,0.372862,0.402228,0.000000,0.415707,0.534115,0.000000,0.007018,0.000510,0.098828,0.030075,0.000000,0.003012,0.087222,0.036984,0.000000,0.000000,0.362518,0.133681,0.365505,0.278405,0.049795,0.553890,0.358108,0.459063,0.000000,0.365714,0.000000,0.505747,0.281139,0.680982,0.555556,0.039216,0.682635,0.682635,0.000000,0.000000
0.361702,0.240458,0.351197,0.393564,0.000000,0.419622,0.538185,0.000000,0.007895,0.000000,0.106140,0.015038,0.000000,0.003462,0.086350,0.036551,0.000000,0.000000,0.366940,0.139336,0.370175,0.281939,0.057398,0.521770,0.364865,0.417843,0.000000,0.370411,0.000000,0.528736,0.284692,0.687117,0.555556,0.000000,0.694611,0.694611,0.000000,0.000000
